flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT mean,flow IAT std,fw IAT std,bw IAT std,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw PSH flag amount,bw PSH flag amount,flow PSH flag count,flow ACK flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=3,cot=6,cot=7,cot=10,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_control_direction
10.055752104985046,7.797705969585645,9.475765422040093,1.2381769209512214,1.415474097812069,0.1573514091966031,8.638644781370636e-06,0.0441729035716641,0.0937407049681869,0.0115433485182505,10.059010145715217,10.02559957479142,10.00308077401234,0.0042179929024971,10.01154336225802,0.0022230806254135,4.554833233906545,10.02200007551088,3.0071203069363674,4.863519907016126,-1.0,4.301832060401875,41.02015209104142,20.04981394412654,20.93389863486772,0.2433172280635683,0.0732550999102551,0.1706656025164131,1.9530577077269715,0.545730655954818,1.4063323638755345,14.000086790052723,4.0,8.000888459520418,5.164110559750759,26.66838111303687,14.000886066740538,4.0,7.334636333458379,5.773210288488976,33.33154692375517,14.000245035355729,3.999890097511552,8.295788000057252,5.34370489893083,28.6048529409131,10.001158758279171,2.979154167747189,7.000551218076495,79.97240103820027,22.002476895177963,58.03773068189725,40.77725208739285,2.3371441587400863,3.999619738730305,1.0000178745738522,2.9998072013362647,1.0,9.44057897334094e-06,0.9999432785479772,4.959980893637458,1.998894196182032,3.000580467950396,2.9993320046909147,6.997923350000661,9.99689527443083,10.00018351925947,0.0,4.013768677602288,0.0133553603658153,33.52550600508163,0.0,0.001915273753182,0.0,0.0,0.0,6.671117059681153e-05,501.9979119352752,260.0041400402423,95.98376256103468,223.8920914050682,0.0,1.0002004796422164,1.0,0.9999084318169366,0.9999179282792534,0.0,1.0000989440687136,3.0,0.0
10.019566957889248,9.04766694325138,9.767877602835917,0.5035009154721175,0.2782042753329878,1.8627756739495656,0.0,0.3810075223603995,0.8344785385917372,0.6625929446155157,10.018141303860428,10.014695867959311,9.997673915784826,0.0029716915315393,10.012696239567449,0.0022988778741654,4.521315814744644,10.018563730245532,2.9664143951160526,4.997429025086448,-0.9999139893296992,4.535864469120229,41.11691539018504,20.024182446615928,21.063583807045063,0.2435200690005938,0.0732665717620553,0.1704441681621181,2.0747345455353403,0.5377910912236025,1.4406588439130694,14.0,4.0,8.750847677171844,5.210735036684153,27.722991177939463,13.999073232793943,4.0,7.332950839526156,5.7739805853385295,33.33477477897656,13.999303933087068,4.001012438557362,8.548278497849301,5.345617604947686,28.55374129148429,9.999436914165052,2.998552735569364,7.000298229291894,80.08528546977894,22.0016746495561,57.7363801299942,41.06370211779835,2.366131599768399,4.000103664450248,0.9999775749169608,2.999664071700094,1.0,5.662727208255447e-06,1.0,5.002910549051942,1.9942089186160417,2.996973320177453,3.002809700622963,6.997230551653628,9.997920466160595,10.004065941038563,0.0,3.9957503489371744,0.0069171038048581,36.02865885378175,0.0,0.0021153839336738,0.0,0.0009361405076269,0.0,0.0,501.99931134565617,259.2178145348734,96.11410466940694,224.14504313332557,0.0,1.003252917231474,1.0,0.999922476803784,0.9999680134765594,0.0,1.0007329863311425,3.0,0.0003900386952013
10.023188508887694,9.801868984709063,9.999035311457463,0.1033588677081205,-0.0050518249160004,0.8862415793814927,4.6267569617026994e-07,0.2249913487702205,0.4473389966234865,0.196061396740821,10.02520493740936,10.02567136772022,9.979238632157038,0.0038252115775821,10.012820807613554,0.0041553065727135,4.316736796952557,10.020901679830484,2.685746068387965,5.081945768209341,-0.99968784724716,4.598501387064609,30.719803251579883,19.97202666716925,12.47786525028384,0.2606674568164537,0.083232186552167,0.1935767038592321,2.2998620676432817,0.7094627756155378,1.7301659485258436,14.000039865676928,4.0,8.44572180605512,5.268924342298228,27.77885910005449,14.000314126523005,4.0,7.334151467875063,5.771890890931453,33.33326030737941,13.99968435421576,4.002092715602531,9.000958875581027,5.477239842793723,29.998345421482068,9.000453262927472,2.999566376790312,5.9995177800833615,76.18124930798803,21.992668959916283,53.99614984457352,30.930083224668927,2.172401677805467,3.9997977857911895,0.9997957797664248,3.0004267089128307,1.0,0.0001192695965898,1.0,4.003106016499662,1.998635433360722,1.9996419251367852,2.9989300695431718,6.00043405954663,8.999516020533667,8.997140164724765,0.0002713183332582,2.7175314170588365,0.0,21.13308037569537,0.0,0.0544423050100668,0.0329147090610573,0.0,0.0,0.001721148922332,501.99692859252224,260.00664776727444,95.98069274208515,191.98734717426703,0.0,0.9997910676166089,0.9999582833528704,0.9998877300719504,0.9999429830261152,0.0,0.9999840533241168,3.0,0.0
10.018084859211422,10.009839003436214,10.01448998701538,-1.0,-0.9996601518581766,1.1840710606450844,0.0043161393007793,0.3813662790469325,0.6967563595860881,0.4587639983893594,10.017088786803606,10.018174142962827,0.9380895600251384,0.002689532858423,10.011765670938576,0.0030672115389924,2.646554029804439,10.012082140275863,0.192220914154382,4.555540505425622,-1.0,0.3981927672502939,21.237350028008507,20.036134841520635,1.1745661736978603,0.4258021200662027,0.1415739452742265,0.2819728999693398,3.5845011302856555,1.0393913531335748,2.547979648407232,14.000216638293915,4.0,8.443838625021085,5.270297037062864,27.775473869775176,14.000264559673866,4.0,7.333871798702687,5.773714009866708,33.33301440215573,14.00040431432207,3.998864680983566,8.99863007520777,5.740099924833375,29.99813344653848,8.999212025350687,3.0003063057419284,5.998500387684742,76.00677833576499,21.99623417569364,54.00586586009108,21.259229177847622,1.9992681619616863,4.000213126745025,1.0001230237448149,3.0002446592183216,1.0,0.0,1.0,4.000138327391143,2.000246092654513,2.000145184874583,3.000450415628144,5.998149092444917,8.998914341533741,8.991495516156633,0.0018998858723654,0.0289458462031326,0.0,0.0,0.0,0.0015004897532571,0.0,0.0102211391858449,0.0001255461232216,0.0,502.0,259.98332042527625,96.02697785311165,191.99623196169557,0.0,1.0001853378340229,0.9999615896555988,0.9999401538275654,1.0001050807082463,0.0,1.0001220995274935,2.99996173349729,0.0
10.021314628319676,8.47727540563968,9.608781816484322,0.7768001518611143,0.6269449939249772,2.3115611039025707,0.0,0.3661190501520473,0.9091404777139522,0.891128460776972,10.016047982021597,10.01480137454431,9.995375208846346,0.0038910043206187,10.015282737224116,0.0036476119181497,5.139333477310514,10.017598436159195,3.513577544610161,4.921379416602681,-0.998785342568012,4.584425359978688,41.17683236205723,20.028219104917795,21.06057749907626,0.219448334667786,0.0731444382561821,0.1462436679117672,1.6582850809210796,0.5357316500126468,1.124499456611286,15.999738927004268,4.0,7.555613344796669,5.36511057499438,28.778568050236554,13.998995280484476,4.0,7.333132541036038,5.771219102112905,33.34001830931064,15.999082349110507,3.999385311914073,7.666369436292669,5.71765815610653,32.74809621602801,8.952609988274917,2.99951989794852,5.99404519348502,67.95289181222688,21.99614076855247,46.05291929640802,40.9884999519938,2.002275923197858,3.0011834640903,0.998867646697308,1.999488059057636,1.0,2.69074568693406e-05,0.999308883812584,4.999099152304377,2.000890546574922,2.999910625741093,2.999217115780187,5.9665994130788205,9.003694771999468,8.974902987423944,0.0,3.995782319722055,0.0015552802250374,38.00410792242675,0.0,0.0,0.0,0.0149747025527466,6.959290210617475e-05,0.0,502.0,260.0129879183127,95.83796615913847,192.0548625151,0.0,0.999764011915571,0.999953721956156,1.0000141461806686,5.124524305788469e-06,5.187110150634e-05,0.9991721789158712,1.9999444195337923,0.0
10.029593825105175,9.645950552228848,9.920262978335298,0.1518174279631131,0.0018396528327379,1.3719457954789167,0.0,0.2787529124917897,0.600846314510376,0.3522681707175386,10.028621494012755,10.014416557439104,10.010417212917082,0.0047063101518682,10.012285552637788,0.0044059896183814,5.127829173853942,10.010551242533117,3.499920755567135,5.131091889602633,-1.0,4.948101084017726,40.97656449717374,20.002761300285822,20.954720545220784,0.2192521545312807,0.0730380701807767,0.1462021766579627,1.6610208542134155,0.5362092383875804,1.1420521327314963,15.999828338103828,4.0,7.572134930977424,5.402818882414657,29.26302630068164,13.998758350498402,4.0,7.33322582964048,5.773861121768167,33.33259821839887,15.998929123639432,4.00078206541397,7.700168092426479,5.710992141159599,32.673842022986705,9.00285095406999,2.998005938464676,5.9823489195986,67.85676152633313,21.99786584686168,45.97559980300221,41.07656919625465,1.9978176044142013,3.000560009432637,1.000008546366404,2.0000665717265043,1.0,0.0,0.9999383894046212,4.9956371271548345,1.999834139758739,2.9991920203880373,3.0008372174206643,6.0052338354540025,8.991841674934005,8.990193599597388,0.0,4.002455948813192,0.0,38.02491039123304,0.0021636869517722,0.0,0.0,0.0,0.0,0.000320732195424,502.0,260.0210524248302,96.03610116642598,191.54303335831725,0.0,1.0000389495283477,1.0,0.9999991411968312,4.627912530619227e-05,0.0,1.000340786950762,2.0004400742103896,0.0
10.029920190563042,7.985035527636636,9.310882148073803,1.2637286472891474,1.4339485305793394,0.5586631772612896,0.0004881661921793,0.1884937714886577,0.3254056698440151,0.0951496201717646,10.037098003937064,10.02492938957,7.64232090477612,0.0029806316612709,10.012368561364706,0.000818821091105,3.1806242687687347,10.016430910637858,1.1340862121787123,4.77724365930544,-1.0,2.7816531719391477,27.85192334363397,20.027496255871533,7.654785203454279,0.562167028234381,0.1100432104580144,0.2279696706588233,2.8129072164880453,0.8022261980428026,1.9746915406884415,14.000049609473464,4.0,8.444172059613315,5.270540371908519,27.77289129356817,13.9994275159438,4.0,7.333302550105818,5.772902525209333,33.3348295530298,14.000827188109955,4.000208964628588,8.998610795345991,5.481059216774922,30.00754146192969,8.997074326241796,3.000241235846389,6.001524857912678,76.05442461323993,22.00086351080126,53.975176897371824,28.08722479976013,1.9984805001054289,4.000370631248658,0.9987404893719024,2.998678453015307,0.9999553409089224,0.0,1.0,4.000960575087976,1.998017653348552,2.000427310214851,3.000446622395449,5.999653637064624,8.999217430773577,9.001019590128248,5.129626132116538e-05,2.001883986322043,0.0,17.978524348012453,0.0,0.0217127362688872,0.0,0.0234007829410024,9.447903398074333e-06,0.0,502.0,260.0171154483628,95.97735211244655,192.42578824263884,0.0,1.0000417486672115,0.9999658227313508,0.999940840703561,0.9999200101884124,1.754511375656742e-05,1.0000167704060394,3.0,0.0
10.012026755936184,10.013040444412376,10.008715624298755,-1.0,-1.0,0.9592170293591972,0.004902173543358,0.3261679942215679,0.5349844129250556,0.2610455752065946,10.009478956780692,10.022744586983997,0.8312735163813741,0.0031636261275487,10.011235792720722,0.0030658758475247,3.0081929569427945,10.010886407602634,0.1981137889758562,4.781691188251337,-0.9997684461400496,0.4313251113189659,21.032361025769934,20.025257838640155,0.9954402867765478,0.3761267512609413,0.1428217846939244,0.2367745396577072,3.0255783794118862,1.0436757545096615,1.9893455934663271,16.0,4.0,8.002247474592576,5.554702117961544,30.86308185969317,14.000582362901904,4.0,7.333491471994543,5.773487896066785,33.33096869967172,15.999487344907797,3.999257073813416,8.400542189158447,6.065569157670921,36.79846816812392,8.001991827458218,2.999989462575874,5.001419239117809,64.01465094266429,21.995513920755272,41.97500669240432,20.977584009013103,1.6637740601431388,2.998792665451244,0.9995437332901967,1.9994740486018248,0.999994757360452,0.0,0.9999789604404032,4.000163089530048,1.9996175579587216,2.000018785945509,2.9998744912289244,5.00241107750569,8.001272260791158,8.000309798966564,0.0011106016277386,0.0014605933671842,0.0018587614510366,0.0083111117058815,0.0,0.0,0.0076406741727787,0.0,0.0,0.0001628660086988,501.9911197122901,259.9729788463521,96.03132687062896,160.0523560192524,0.0,0.9997305129742694,1.0,1.0000690968125538,0.0,0.0,0.9999880259710894,2.0000436949585043,0.0
10.027177387245112,9.657204071885008,9.85399605779678,0.1768299667547538,0.1009718486802317,0.9575390103906704,0.0,0.2374470091922766,0.4762552302511186,0.2314762628706407,10.022556745825762,10.016164605815336,11.373267653749345,0.0039975300535035,10.011042857730615,0.0034798010784595,4.3715496231925615,10.012954834826804,2.142156835207476,5.166858613617597,-1.0,4.183367770595623,30.588132816373182,20.0105150483588,11.02419049420763,0.2617978571132952,0.0978915812343224,0.1632423501990877,2.0884767715595167,0.7198686042409077,1.378275047803777,16.0,4.0,7.999650796964613,5.555036253602654,30.859170154935217,14.000679503319898,4.0,7.333556205661531,5.774894000180289,33.3330624916338,16.0,3.999513591042264,8.832479009191239,6.065370540150484,36.44556588958434,7.998752434997343,3.000414943396067,4.999467972159492,64.00484841836393,22.00192287451188,42.86462847370023,30.57872519930409,1.9376717556543293,3.0008926339361497,1.00013283350303,1.9998699083290856,1.0,5.215321135332296e-05,1.0,3.999911686977608,2.000767661678564,2.000276399483188,2.9998339885609733,5.034706088738446,7.995020146151374,7.999840165245453,0.0,2.005862460252745,0.0,18.4313483541282,0.0,0.0,0.0,0.0,0.0,0.0,501.9827062523791,259.98247152515904,95.9816051105952,160.0287026586597,0.0,1.0009352386536507,0.999938655763744,1.0000116304121494,0.0,5.817147771036701e-06,0.9978311011363172,1.9997361374228764,0.0
10.017704283351732,9.99737957832482,10.006061222345842,-1.0,-1.0,0.9485102072598856,0.008032579801717,0.3224351819158801,0.5509078595470783,0.2898475884656688,10.013966889481985,10.017112992548276,0.9473418855343378,0.0034020430988058,10.010617403198118,0.002247278797601,3.0009943029157307,10.0138810909077,0.1930422064092452,4.796096795577757,-1.0,0.4142806903356222,21.06157211205132,20.02761777953095,0.9645252640693448,0.3809024105960343,0.1427549878300329,0.2380200142829279,2.955320238188492,1.047715810135086,1.9076843973695343,14.000012565993597,4.0,7.751730534883275,5.175246009381706,26.775386095321394,14.000773042259082,4.0,7.333642135833619,5.773906605520536,33.330700815166,14.000309402432103,4.000199449206243,8.00329880105091,5.476816249240098,29.97087109686463,7.997179563822976,3.000511066816157,5.007114734063842,61.974707373929206,22.00969227624149,39.972244994245,20.938863932716043,1.6584686775105395,3.000354989241921,1.000003778732394,1.9995168106457923,1.0,1.600133319040742e-05,1.0,3.9998721441026666,2.00133101110253,1.9991312775315175,2.999326368407294,4.999727930480019,8.005719701996606,7.995093770378221,0.0001466107100744,0.0003884750452227,0.0,0.0,0.0,0.0018880760423083,0.0012003654610555,0.0,0.0001020737881494,0.0,502.0,260.01315766065926,96.0043974605435,160.02454676393174,0.0,0.0071043806068832,1.0,1.0003254431286004,0.99993895854358,0.0,0.0015539456146831,2.999935719419629,0.000300402242958
10.029275206007648,10.014579790154167,10.020407319656112,-0.953706005835804,-1.0,0.9539899482564594,0.0118702477105234,0.3982550358688143,0.5455198899026821,0.2858968329995905,10.016614351199634,10.02721957163872,1.3123816746354304,0.0043089346325126,10.017455865791108,0.0041267457417151,2.937423622020363,10.018166824431791,0.2774831160498505,4.586646159215798,-0.9987691709658116,0.6599708649978485,23.54142080846591,20.04814506486209,1.3686319290953597,0.3875525664163225,0.1316370609151239,0.2615380360897615,3.285336226493885,0.9540358337898768,2.4235536534349182,14.0,4.0,8.445155181447083,5.270577109442497,27.77106287894111,14.00077470301644,4.0,7.332771488102053,5.773368146156122,33.3319876226579,13.99898519898732,4.001292451925558,8.997729372565384,5.478028879785597,30.015259833808027,8.998492529001311,2.999536041476824,6.001763305862188,76.01069609844753,22.00720364431398,54.009145378531386,23.50365227017325,2.001434689991098,4.000672931627597,1.000079455201152,2.999424107674699,0.9999618654137924,0.0,0.9999659369219271,3.999774236043604,2.0000860047312408,2.000625620554996,2.999454029506856,6.000510066439962,8.997620955205665,8.999309412515013,0.0,2.001929469718071,0.0011956016628165,18.02218833012011,0.0,0.0007414551456635,0.0117866892495423,0.0271356274032051,0.0,0.0,501.98895519141735,259.9873938966258,95.98010047912732,192.13113318088708,0.0,0.999789326653687,1.0,0.9999245139961211,1.0001341690816197,0.0,0.999407331890606,3.0,0.0
21.01157016945947,6.140890858144553,15.072188719908567,6.436995242341107,41.745242393361984,1.8093526548170689,3.491861864624088e-05,0.2641967980902536,0.6950804481348396,0.4338187157476192,21.01672922576116,11.01997684143449,1.261641510121713,0.004959418420109,0.0127875988555306,0.0,11.10042171426968,10.936355131180676,0.5521622218168774,8.679899119427978,8.569477889154237,0.0067885750942124,104.93084400601523,105.96632309281055,2.161620872020265,0.0996182461696676,0.0966373706659228,0.0010504103401979,0.7900601403322259,0.7502743802867605,0.0127397091732112,14.0,4.0,8.010602107525445,5.182724263294219,26.6944646113062,13.999962739198589,4.0,7.337444353272685,5.12098808440597,26.42814796607424,0.7099752955534226,0.0117204443399085,0.0,-0.0034277047517263,-0.924180788754022,10.998241437796327,9.91750026983198,0.0015968817952208,82.4105227063021,66.74752483183744,0.0477389624420371,106.11021349839754,-0.9954791534270796,4.000008978733516,3.749444054296305,0.0,0.1180601687501686,0.0,0.0,5.996760037285588,5.981149989337387,0.002016798519781,9.905014136314914,0.0,10.871854788415206,10.76346146518848,10.014315440420296,0.0006310850178916,79.9505021700345,0.0,0.0,0.0,0.0,0.0,3.663422016852991e-05,0.0,269.52862007903786,0.0003176793837723,316.77073984057887,0.0,0.0,2.966315327310678,0.3938572698341789,1.0236126025777317,0.0,0.9997597928229588,3.1094776807441638,0.0,0.998693684949002
