flow IAT min,type_id_process_information_in_control_direction,type_id_system_information_in_control_direction,bw IAT min,flow packet APDU length max,bw packet APDU length max,cot=1,bw packet APDU length std,flow packet APDU length std,flow packet APDU length var,cot=10,bw packet APDU length var,total flow packets,fw IAT min,flow IAT tot,flow active time min,fw iAT tot,flow packets APDU total length,flow IAT max,flow total IEC104_U_Message packets,flow idle time max,cot=3,flow duration,flow IAT std,bw iec104 bytes/s,flow active time max,flow packet APDU length mean,flow idle time min,flow PSH flag count,fw IAT max,flow total IEC104_S_Message packets,flow active time std,bw iec104 packts/s,flow iec104 bytes/s,flow idle time std,flow idle time mean,bw IAT max,bw packet APDU length mean,flow IAT mean,flow active time mean,flow iec104 packts/s,fw IAT mean,fw iec104 packts/s,flow ACK flag count,type_id_process_information_in_monitor_direction,fw iec104 bytes/s,bw IAT std,flow total IEC104_I_Message_SingleIOA packets,fw IAT std,bw packets APDU total length,total fw packets,bw IAT tot,fw PSH flag amount,init bw window bytes,bw IAT mean,flow active time variance,bw total IEC104_I_Message_SingleIOA packets,bw PSH flag amount,fw packets APDU total length,bw total IEC104_U_Message packets,fw TCP total header length,cot=6,bw_subflow_bytes,fw packet APDU length std,fw_subflow_bytes,Label
0.000426054000854,0.0,2.0,0.000426054000854,14.0,14.0,0.0,5.21536192416212,5.17779140266618,26.809523809523803,0.0,27.2,7.0,10.011135816574098,30.992154836654706,0.0,10.011135816574098,57.0,10.011135816574098,3.0,10.011135816574098,1.0,30.992154895156897,4.8170812045833,1.25838297246296,2.69776297787476,8.142857142857139,8.280773162841799,7.0,10.011135816574098,1.0,1.34881050388685,0.161331150315764,1.8391751135997096,0.996414808911232,9.4313219388326,10.0020568370819,7.8,5.16535913944244,0.674547244468689,0.2258636104420699,10.011135816574098,0.064532460126306,7.0,1.0,0.5807921411367509,4.68624302432634,3.0,-1.0,39.0,2.0,20.9810190200806,2.0,260.0,4.196203804016109,1.81928977539549,2.0,5.0,18.0,2.0,64.0,1.0,35.0,-1.0,0.0,3
0.003428800311032579,2.9999748541361377,0.0,0.0030811832274744285,14.000203326536882,14.000358927940608,1.267860435355539e-05,5.477305015913727,5.270686522767925,27.779907975922814,0.9999474618792219,29.998559194913973,8.992990561072126,10.009704345696104,22.270994920150386,0.005186867247221861,20.033815723374232,76.1039512276581,10.02316749981394,3.999221850161232,10.019013127181116,1.0002685516067575,22.25520773295086,4.4921069072187665,2.338973055579303,2.2483668832227233,8.449105439656496,10.008912228624936,9.001527049476037,10.0208391909282,1.0007543920677677,1.2623577965007942,0.2886724391815346,3.5507119737893538,-1.0,10.002222303034241,1.2702959413567159,8.994408243697643,2.781538849664959,0.7528339194790306,0.4464935664525981,10.01315426505867,0.13517579386242068,9.016173265678493,1.0178666245842658,0.9872330852766552,0.5767293021115777,3.9964180956222353,-1.0,53.98368948714167,3.0063996429778026,2.160672551754331,3.001152976590352,258.50617823566125,0.369127752460151,1.475116779897816,3.0057745769781827,5.99453251961263,21.956072197675514,1.9964846015107922,96.01008539116452,1.0,18.043457419859948,5.773586921440955,0.1749002146809724,8
0.0010029936889935564,0.0,2.0000571253019213,0.00037990944171860966,14.000195835776966,13.999482221053142,0.0008032877107284064,5.215336086085684,5.177915585135864,26.762622142971058,0.0,27.20393034440097,7.014098671357775,10.01258768152761,24.975387512873844,0.0010997739157220317,10.096889205255168,56.82232604150665,10.010638655605646,2.9976214326501993,10.012030574134435,0.9803189905942127,24.93466791250087,4.403035333370439,1.5183353402724182,4.1574532616156255,8.167645649199759,9.197280062683259,6.9864168770273825,10.012008361361248,1.0004062593511638,2.2813933865560405,0.19986637927103754,2.3922003795793025,-0.9692785675546224,9.718100996339238,4.540519220417557,7.799939314873073,3.3774800679575216,1.321469847040608,0.075118204797069,10.012360255020496,0.038100818183636566,6.7134099745499505,0.9998478825555798,0.8144265865556213,1.8858061667191766,2.9716036979668408,-1.0,38.8132186854997,1.9915682865668767,5.561112342047333,2.003420107153641,259.8559148903587,1.1482748308828918,4.320021728584842,1.9906654369943237,5.001454100127732,18.085292237449544,1.9997517489000627,63.873480261073425,0.9999843312844039,20.835909925447638,1.0545084360725256,0.04935198880560443,3
5.074509374687583e-05,0.00011924527432483067,1.3693773475820237e-05,0.0,13.999497562153254,4.000004428997655,0.0,-0.00037859341669741663,3.435674117023052,12.339099861469556,0.0,-0.0008308124642068538,278.1029639944245,0.0,119.79809166444225,0.0,110.0385367824948,3527.8591182171185,0.9993560290777439,0.00019852049491986268,0.012505349474203155,240.742139078538,119.84414263158601,0.2707331886334212,1.2042954157738495,0.0,12.574699888517788,0.00020018085592463246,278.2421117148264,0.9869107292638559,37.22073297228423,-0.0004898938198461722,0.3425184236433356,29.50023194347692,0.0001854679204068852,0.0002863145320085802,0.6983658605786852,3.99995168266332,0.43169116828415083,0.0,2.2258560105494785,0.4550468691674404,1.975938886367434,277.99440099166907,240.67604275088192,28.089927663808147,0.20406641530531197,240.85217179301495,0.26602067041450006,149.48752262104404,240.77316968826617,9.966180762720635,240.86210520879493,16152.090833878114,0.2557326140663274,0.02466489302868851,0.0,37.42011462668373,3368.128662299685,0.00012725803450819306,4816.286288240532,0.00040313998386282135,0.0,-0.0001665486911166209,0.0,11
0.002245175657465963,0.0,1.9990926001831677,0.001293453352288265,18.000163073607013,18.00049839825058,0.9998566878243211,6.111543399551422,5.7893058621720765,33.44527949389167,0.00012034835637270147,37.487652040675684,10.821725229792953,10.008879571534454,40.981492979014384,0.0,20.030440685085363,86.82211554527095,10.014498622715417,4.998551113836448,10.017733936923806,0.9904308166141346,41.001128381279,4.727050992470632,1.6383591151608914,3.974063222141162,8.400910425981472,7.210825840536564,10.234940205031378,0.0,0.999749199936011,1.7580794378991218,0.1492470357317302,2.2175847492499208,1.434392657768301,9.286421616178668,8.892255608339743,8.857640771323757,4.533109712654146,0.7220508134505139,0.2746553416939338,10.013984045073915,0.057829534830910814,10.181817087188161,2.074192596472603,0.7099057905138989,3.985987046842236,4.202871235056863,-1.0,63.69716952983228,3.0037711597573584,20.985710777843426,3.0095115212868158,260.2289327320067,2.992996449486113,3.457446834256299,3.149696495715786,7.026371840356871,22.098623224890105,2.9998945107263943,95.87376831160468,1.0,39.95394693806958,5.773390994033377,0.0,1
0.00011737154881667797,0.0,3.9983960827996086,0.0023466271215394083,14.000108811359052,13.999426877501183,0.0,5.042012946613447,4.442050342704555,19.781343110541606,3.9851010591451796e-05,25.244222695814745,27.237329882099026,0.0021562685132838597,115.99015876312123,0.0009136578042407306,4.416190270525383,182.00546082821103,20.88730634146057,13.99973467059604,20.89926813706844,2.89683282244492,116.34367633443257,6.04447716086659,1.0047620159393613,5.045037416180788,6.711894101091682,5.96661570487089,27.269280677972155,6.485660109269195,5.884809547976818,2.0727291453578687,0.06752143151152973,1.5793719052453306,6.137907890400629,10.397165146893654,20.902074082373048,8.538986656350849,4.532827607137234,1.8448485797611573,0.22450971597501684,3.57884395127557,0.1781336526089104,27.342305152665258,3.9655289653471417,0.2711605389513138,8.15525461845784,7.483254783206537,2.3081384671620757,115.46842932680173,12.913062704969338,73.75110291653438,13.01422189042134,247.36747384834646,5.58270892332768,4.591320765623829,6.1308415238760565,13.767364349575379,59.551780025580456,6.999595124058968,258.47059307241153,1.0,64.77807403483689,2.7727062956914885,35.9771108755647,0
0.004483938217163,2.0,0.0,0.004483938217163,16.0,16.0,0.0,6.06630035524124,5.55492059863531,30.857142857142897,0.0,36.8,8.0,10.0160582065582,20.9986798763275,0.008747884246826,20.0360562801361,64.0,10.0199980735779,4.0,10.0199980735779,1.0,20.9986799385376,4.79897193450848,2.00012572804255,0.944403083633423,8.0,10.0160582065582,8.0,10.0199980735779,1.0,0.539991580060101,0.238110205719351,3.04781063320769,-1.0,10.0180281400681,0.537693023681641,8.4,2.99981141090393,0.320874655960083,0.380976329150962,10.0180281400681,0.1428661234316109,8.0,1.0,1.04768490516515,0.257758145783327,3.0,-1.0,42.0,3.0,0.962623596191406,3.0,260.0,0.192524719238281,0.291590906535804,2.0,5.0,22.0,2.0,96.0,1.0,0.0,5.77350269189626,0.0,10
0.004334926605225,2.0,0.0,0.004334926605225,16.0,16.0,0.0,6.0,5.39841246505463,29.142857142857103,0.0,36.0,7.0,10.0116579532623,21.0092408657074,0.010422,20.027347087860104,50.0,10.0156891345978,4.0,10.0156891345978,0.0,21.0092409188995,5.05640818230819,1.33274686639495,0.927158900695801,7.142857142857139,10.0116579532623,7.0,10.0156891345978,1.0,0.519771107575723,0.190392409484993,2.37990511856242,-1.0,10.0136735439301,0.922823905944824,7.0,3.501540144284569,0.327297967631022,0.333186716598739,10.0136735439301,0.142794307113745,7.0,0.0,1.04715825216746,0.451909342316751,2.0,-1.0,28.0,3.0,0.98189377784729,3.0,260.0,0.2454734444618219,0.2701620042704939,1.0,4.0,22.0,2.0,96.0,1.0,0.0,5.77350269189626,0.0,10
0.000627040863037,0.0,2.0,0.000627040863037,18.0,18.0,1.0,6.72309452558864,5.99404466354493,35.9285714285714,0.0,45.2,8.0,10.002866983413698,20.994018077850303,0.002046932373047,20.028316974639896,66.0,10.025449991226198,4.0,10.025449991226198,0.0,20.9940180046692,4.8049018385177495,2.09583510837297,0.9595789316711422,8.25,10.002866983413698,8.0,10.025449991226198,1.0,0.5522468358408101,0.238163080496929,3.14375266255946,-1.0,10.0141584873199,0.958951950073242,8.8,2.9991454396929105,0.32190028801473,0.381060928795086,10.0141584873199,0.142897848298157,8.0,1.0,1.04791755418649,0.4281041074229129,3.0,-1.0,44.0,3.0,0.9657011032104492,3.0,260.0,0.19314022064209,0.304976567696186,2.0,5.0,22.0,2.0,96.0,1.0,0.0,5.77350269189626,0.0,1
0.003150030389921333,0.0,1.999613193116093,0.002782769637201902,18.000346870229713,17.999935765303185,1.0000737991766602,6.377344834562293,5.926278031194159,35.1114021255464,0.0,40.66267869923855,9.008764119526065,10.013110106879129,29.16994879761096,0.0,20.034770549428934,79.88214183858217,10.021165210777268,3.9993025955212302,10.024160412505262,0.9899926959055464,29.286883851508406,4.854422300979998,1.92244607289847,0.764044779490213,8.888611381880231,8.331406189772403,8.998751596156769,10.024143952537955,1.0019040901649945,0.36671773362525684,0.21633322333073327,2.4786004074754855,0.996651687534898,9.444304147121482,8.68375204773952,9.666552795508244,3.704535635788042,0.17416382776032213,0.21459841600599555,10.01916711464725,0.10958224217407858,8.992116995054731,2.0116265175113717,0.5572533635899531,3.4822399042810646,4.006485530490029,-1.0,58.078488292684455,3.004139966448805,9.191147175382465,2.99342510226183,259.3581622218286,1.5324021966518095,0.2095619911266967,3.004558999201756,5.9897108016593705,21.85188673359358,1.9989231549786122,95.79077932431314,0.9995490985757082,18.06481769514331,5.773605995623466,0.016584130818143583,2
